SITECODE,LCODE,SDATE,SECTION,FIELDNAME,VALUE
T10,1,18-Jul-97,7,78,4
T10,1,18-Jul-97,8,12,12
T10,1,18-Jul-97,8,29,6
T10,1,18-Jul-97,8,75,3
T10,1,18-Jul-97,8,78,26
T10,1,18-Jul-97,9,12,6
T10,1,18-Jul-97,9,29,4
T10,1,18-Jul-97,9,75,10
T10,1,18-Jul-97,9,78,3
T10,1,18-Jul-97,10,12,18
T10,1,18-Jul-97,10,120,1
T10,1,18-Jul-97,10,29,4
T10,1,18-Jul-97,10,75,11
T10,1,18-Jul-97,10,78,10
T10,1,18-Jul-97,10,84,1
T10,1,18-Jul-97,11,100,1
T10,1,18-Jul-97,11,106,1
T10,1,18-Jul-97,11,119,1
T10,1,18-Jul-97,11,12,13
T10,1,18-Jul-97,11,29,1
T10,1,18-Jul-97,11,75,2
T10,1,18-Jul-97,11,78,3
T10,1,18-Jul-97,11,8,1
T10,1,18-Jul-97,12,12,11
T10,1,18-Jul-97,12,29,3
T10,1,18-Jul-97,12,78,1
T10,1,18-Jul-97,13,29,3
T10,1,18-Jul-97,13,75,1
T10,1,18-Jul-97,14,29,2
T10,1,18-Jul-97,15,29,3
T10,1,23-Jul-97,1,106,1
T10,1,23-Jul-97,1,119,3
T10,1,23-Jul-97,1,12,1
T10,1,23-Jul-97,1,120,7
T10,1,23-Jul-97,1,29,8
T10,1,23-Jul-97,1,68,1
T10,1,23-Jul-97,1,75,3
T10,1,23-Jul-97,1,78,9
T10,1,23-Jul-97,2,12,3
T10,1,23-Jul-97,2,29,6
T10,1,23-Jul-97,2,75,1
T10,1,23-Jul-97,3,29,1
T10,1,23-Jul-97,3,75,2
T10,1,23-Jul-97,4,12,2
T10,1,23-Jul-97,4,29,2
T10,1,23-Jul-97,5,29,1
T10,1,23-Jul-97,5,98,1
T10,1,23-Jul-97,6,12,2
T10,1,23-Jul-97,6,29,2
T10,1,23-Jul-97,6,75,1
T10,1,23-Jul-97,7,12,1
T10,1,23-Jul-97,7,29,10
T10,1,23-Jul-97,7,75,5
T10,1,23-Jul-97,7,78,2
T10,1,23-Jul-97,8,12,18
T10,1,23-Jul-97,8,29,3
T10,1,23-Jul-97,8,54,1
T10,1,23-Jul-97,8,68,2
T10,1,23-Jul-97,8,75,12
T10,1,23-Jul-97,8,78,6
T10,1,23-Jul-97,8,98,1
T10,1,23-Jul-97,9,75,6
T10,1,23-Jul-97,9,76,1
T10,1,23-Jul-97,9,78,3
T10,1,23-Jul-97,9,84,2
T10,1,23-Jul-97,10,100,4
T10,1,23-Jul-97,10,12,1
T10,1,23-Jul-97,10,120,1
T10,1,23-Jul-97,10,75,13
T10,1,23-Jul-97,10,76,3
T10,1,23-Jul-97,10,78,9
T10,1,23-Jul-97,11,12,3
T10,1,23-Jul-97,11,120,1
T10,1,23-Jul-97,11,29,2
T10,1,23-Jul-97,11,75,11
T10,1,23-Jul-97,11,78,4
T10,1,23-Jul-97,12,12,3
T10,1,23-Jul-97,12,29,1
T10,1,23-Jul-97,13,12,4
T10,1,23-Jul-97,13,29,4
T10,1,23-Jul-97,13,75,1
T10,1,23-Jul-97,14,100,1
T10,1,23-Jul-97,14,29,6
T10,1,23-Jul-97,14,75,1
T10,1,23-Jul-97,15,12,1
T10,1,23-Jul-97,15,68,1
T10,1,07-Aug-97,1,100,2
T10,1,07-Aug-97,1,106,5
T10,1,07-Aug-97,1,119,1
T10,1,07-Aug-97,1,12,1
T10,1,07-Aug-97,1,120,2
T10,1,07-Aug-97,1,20,1
T10,1,07-Aug-97,1,29,6
T10,1,07-Aug-97,1,54,1
T10,1,07-Aug-97,1,58,1
T10,1,07-Aug-97,1,71,1
T10,1,07-Aug-97,1,75,33
T10,1,07-Aug-97,1,84,1
T10,1,07-Aug-97,1,98,1
T10,1,07-Aug-97,2,29,1
T10,1,07-Aug-97,2,58,3
T10,1,07-Aug-97,2,75,6
T10,1,07-Aug-97,2,84,1
T10,1,07-Aug-97,3,12,1
T10,1,07-Aug-97,3,29,1
T10,1,07-Aug-97,3,58,7
T10,1,07-Aug-97,3,71,2
T10,1,07-Aug-97,3,75,21
T10,1,07-Aug-97,4,29,2
T10,1,07-Aug-97,4,58,3
T10,1,07-Aug-97,4,75,23
T10,1,07-Aug-97,5,2,1
T10,1,07-Aug-97,5,29,1
T10,1,07-Aug-97,5,75,18
T10,1,07-Aug-97,6,2,1
T10,1,07-Aug-97,6,75,24
T10,1,07-Aug-97,6,84,2
T10,1,07-Aug-97,7,58,1
T10,1,07-Aug-97,7,75,27
T10,1,07-Aug-97,7,98,1
T10,1,07-Aug-97,8,122,1
T10,1,07-Aug-97,8,29,2
T10,1,07-Aug-97,8,54,1
T10,1,07-Aug-97,8,58,1
T10,1,07-Aug-97,8,75,26
T10,1,07-Aug-97,9,71,1
T10,1,07-Aug-97,9,75,23
T10,1,07-Aug-97,10,120,1
T10,1,07-Aug-97,10,29,1
T10,1,07-Aug-97,10,75,28
T10,1,07-Aug-97,11,75,40
T10,1,07-Aug-97,12,20,1
T10,1,07-Aug-97,12,29,1
T10,1,07-Aug-97,12,58,4
T10,1,07-Aug-97,12,75,21
T10,1,07-Aug-97,13,58,1
T10,1,07-Aug-97,13,75,6
T10,1,07-Aug-97,14,29,1
T10,1,07-Aug-97,14,58,13
T10,1,07-Aug-97,14,75,1
T10,1,07-Aug-97,15,75,6
T10,1,07-Aug-97,15,84,1
T10,1,12-Aug-97,1,106,7
T10,1,12-Aug-97,1,119,2
T10,1,12-Aug-97,1,12,1
T10,1,12-Aug-97,1,20,1
T10,1,12-Aug-97,1,29,7
T10,1,12-Aug-97,1,58,1
T10,1,12-Aug-97,1,71,2
T10,1,12-Aug-97,1,75,24
T10,1,12-Aug-97,2,106,1
T10,1,12-Aug-97,2,20,1
T10,1,12-Aug-97,2,29,2
T10,1,12-Aug-97,2,58,3
T10,1,12-Aug-97,2,75,56
T10,1,12-Aug-97,2,84,1
T10,1,12-Aug-97,3,106,4
T10,1,12-Aug-97,3,58,2
T10,1,12-Aug-97,3,71,1
T10,1,12-Aug-97,3,75,64
T10,1,12-Aug-97,4,106,1
T10,1,12-Aug-97,4,20,1
T10,1,12-Aug-97,4,29,1
T10,1,12-Aug-97,4,58,1
T10,1,12-Aug-97,4,75,42
T10,1,12-Aug-97,4,76,1
T10,1,12-Aug-97,5,29,1
T10,1,12-Aug-97,5,75,20
T10,1,12-Aug-97,6,58,6
T10,1,12-Aug-97,6,75,26
T10,1,12-Aug-97,7,58,7
T10,1,12-Aug-97,7,75,51
T10,1,12-Aug-97,8,29,2
T10,1,12-Aug-97,8,58,1
T10,1,12-Aug-97,8,68,1
T10,1,12-Aug-97,8,75,40
T10,1,12-Aug-97,9,75,8
T10,1,12-Aug-97,10,106,3
T10,1,12-Aug-97,10,75,81
T10,1,12-Aug-97,11,54,1
T10,1,12-Aug-97,11,75,82
T10,1,12-Aug-97,11,98,1
T10,1,12-Aug-97,12,29,2
T10,1,12-Aug-97,12,58,8
T10,1,12-Aug-97,12,75,22
T10,1,12-Aug-97,13,106,1
T10,1,12-Aug-97,13,58,8
T10,1,12-Aug-97,13,75,6
T10,1,12-Aug-97,14,58,3
T10,1,12-Aug-97,14,75,11
T10,1,12-Aug-97,15,58,3
T10,1,12-Aug-97,15,75,25
T10,1,19-Aug-97,1,106,6
T10,1,19-Aug-97,1,120,1
T10,1,19-Aug-97,1,2,2
T10,1,19-Aug-97,1,29,2
T10,1,19-Aug-97,1,68,2
T10,1,19-Aug-97,1,75,34
T10,1,19-Aug-97,1,76,1
T10,1,19-Aug-97,2,106,1
T10,1,19-Aug-97,2,29,3
T10,1,19-Aug-97,2,58,1
T10,1,19-Aug-97,2,75,64
T10,1,19-Aug-97,3,100,1
T10,1,19-Aug-97,3,29,1
T10,1,19-Aug-97,3,71,3
T10,1,19-Aug-97,3,75,77
T10,1,19-Aug-97,3,98,1
T10,1,19-Aug-97,4,106,1
T10,1,19-Aug-97,4,29,3
T10,1,19-Aug-97,4,68,2
T10,1,19-Aug-97,4,75,39
T10,1,19-Aug-97,5,106,2
T10,1,19-Aug-97,5,29,3
T10,1,19-Aug-97,5,75,15
T10,1,19-Aug-97,6,29,2
T10,1,19-Aug-97,6,58,2
T10,1,19-Aug-97,6,75,35
T10,1,19-Aug-97,7,29,10
T10,1,19-Aug-97,7,58,4
T10,1,19-Aug-97,7,75,51
T10,1,19-Aug-97,8,100,1
T10,1,19-Aug-97,8,71,2
T10,1,19-Aug-97,8,75,37
T10,1,19-Aug-97,9,20,1
T10,1,19-Aug-97,9,75,11
T10,1,19-Aug-97,10,20,2
T10,1,19-Aug-97,10,29,1
T10,1,19-Aug-97,10,75,54
T10,1,19-Aug-97,10,76,3
T10,1,19-Aug-97,11,100,1
T10,1,19-Aug-97,11,106,1
T10,1,19-Aug-97,11,75,54
T10,1,19-Aug-97,12,100,1
T10,1,19-Aug-97,12,29,2
T10,1,19-Aug-97,12,58,12
T10,1,19-Aug-97,12,75,38
T10,1,19-Aug-97,13,29,1
T10,1,19-Aug-97,13,58,16
T10,1,19-Aug-97,13,75,21
T10,1,19-Aug-97,14,58,4
T10,1,19-Aug-97,14,75,15
T10,1,19-Aug-97,15,29,4
T10,1,19-Aug-97,15,54,1
T10,1,19-Aug-97,15,58,1
T10,1,19-Aug-97,15,71,1
T10,1,19-Aug-97,15,75,38
T10,1,19-Aug-97,15,98,1
T10,1,27-Aug-97,1,100,1
T10,1,27-Aug-97,1,106,1
T10,1,27-Aug-97,1,2,1
T10,1,27-Aug-97,1,29,8
T10,1,27-Aug-97,1,68,1
T10,1,27-Aug-97,1,75,40
T10,1,27-Aug-97,2,29,1
T10,1,27-Aug-97,2,75,50
T10,1,27-Aug-97,3,20,1
T10,1,27-Aug-97,3,68,1
T10,1,27-Aug-97,3,75,83
T10,1,27-Aug-97,4,106,1
T10,1,27-Aug-97,4,20,3
T10,1,27-Aug-97,4,29,1
T10,1,27-Aug-97,4,68,2
T10,1,27-Aug-97,4,75,31
T10,1,27-Aug-97,5,106,1
T10,1,27-Aug-97,5,68,2
T10,1,27-Aug-97,5,75,29
T10,1,27-Aug-97,6,100,1
T10,1,27-Aug-97,6,106,1
T10,1,27-Aug-97,6,20,2
T10,1,27-Aug-97,6,29,1
T10,1,27-Aug-97,6,58,2
T10,1,27-Aug-97,6,75,38
T10,1,27-Aug-97,7,58,2
T10,1,27-Aug-97,7,75,59
T10,1,27-Aug-97,8,100,1
T10,1,27-Aug-97,8,2,1
T10,1,27-Aug-97,8,29,1
T10,1,27-Aug-97,8,75,33
T10,1,27-Aug-97,9,75,10
T10,1,27-Aug-97,9,98,1
T10,1,27-Aug-97,10,68,7
T10,1,27-Aug-97,10,75,42
T10,1,27-Aug-97,11,100,2
T10,1,27-Aug-97,11,75,31
T10,1,27-Aug-97,11,98,1
T10,1,27-Aug-97,12,29,1
T10,1,27-Aug-97,12,58,2
T10,1,27-Aug-97,12,75,23
T10,1,27-Aug-97,13,2,1
T10,1,27-Aug-97,13,58,7
T10,1,27-Aug-97,13,75,10
T10,1,27-Aug-97,14,100,1
T10,1,27-Aug-97,14,29,1
T10,1,27-Aug-97,14,58,2
T10,1,27-Aug-97,14,75,11
T10,1,27-Aug-97,15,2,1
T10,1,27-Aug-97,15,29,1
T10,1,27-Aug-97,15,58,1
T10,1,27-Aug-97,15,68,1
T10,1,27-Aug-97,15,75,52
T10,1,27-Aug-97,15,98,1
T10,1,04-Sep-97,1,106,2
T10,1,04-Sep-97,1,2,1
T10,1,04-Sep-97,1,29,1
T10,1,04-Sep-97,1,68,6
T10,1,04-Sep-97,1,75,22
T10,1,04-Sep-97,2,2,1
T10,1,04-Sep-97,2,29,3
T10,1,04-Sep-97,2,68,1
T10,1,04-Sep-97,2,75,27
T10,1,04-Sep-97,3,100,1
T10,1,04-Sep-97,3,75,34
T10,1,04-Sep-97,4,100,1
T10,1,04-Sep-97,4,2,1
T10,1,04-Sep-97,4,29,3
T10,1,04-Sep-97,4,68,1
T10,1,04-Sep-97,4,75,28
T10,1,04-Sep-97,4,98,1
T10,1,04-Sep-97,5,106,1
T10,1,04-Sep-97,5,29,1
T10,1,04-Sep-97,5,75,13
T10,1,04-Sep-97,6,29,1
T10,1,04-Sep-97,6,75,7
T10,1,04-Sep-97,7,2,1
T10,1,04-Sep-97,7,29,1
T10,1,04-Sep-97,7,75,8
T10,1,04-Sep-97,8,2,1
T10,1,04-Sep-97,8,68,1
T10,1,04-Sep-97,8,70,2
T10,1,04-Sep-97,8,75,12
T10,1,04-Sep-97,9,54,1
T10,1,04-Sep-97,9,68,2
T10,1,04-Sep-97,9,75,8
T10,1,04-Sep-97,10,68,2
T10,1,04-Sep-97,10,75,33
T10,1,04-Sep-97,11,75,19
T10,1,04-Sep-97,12,29,1
T10,1,04-Sep-97,12,68,2
T10,1,04-Sep-97,12,75,11
T10,1,04-Sep-97,13,75,1
T10,1,04-Sep-97,14,29,2
T10,1,04-Sep-97,14,58,1
T10,1,04-Sep-97,14,68,1
T10,1,04-Sep-97,14,75,9
T10,1,04-Sep-97,15,68,2
T10,1,04-Sep-97,15,75,23
T10,1,10-Sep-97,1,100,1
T10,1,10-Sep-97,1,106,1
T10,1,10-Sep-97,1,29,3
T10,1,10-Sep-97,1,68,9
T10,1,10-Sep-97,1,75,5
T10,1,10-Sep-97,2,29,2
T10,1,10-Sep-97,2,68,5
T10,1,10-Sep-97,2,75,24
T10,1,10-Sep-97,3,20,1
T10,1,10-Sep-97,3,29,2
T10,1,10-Sep-97,3,68,1
T10,1,10-Sep-97,3,75,28
T10,1,10-Sep-97,4,106,1
T10,1,10-Sep-97,4,29,2
T10,1,10-Sep-97,4,68,1
T10,1,10-Sep-97,4,75,14
T10,1,10-Sep-97,5,100,1
T10,1,10-Sep-97,5,29,1
T10,1,10-Sep-97,5,54,1
T10,1,10-Sep-97,5,68,3
T10,1,10-Sep-97,5,75,3
T10,1,10-Sep-97,6,100,1
T10,1,10-Sep-97,6,29,1
T10,1,10-Sep-97,6,75,2
T10,1,10-Sep-97,7,68,1
T10,1,10-Sep-97,7,75,9
T10,1,10-Sep-97,8,100,2
T10,1,10-Sep-97,8,29,1
T10,1,10-Sep-97,8,68,1
T10,1,10-Sep-97,8,75,2
T10,1,10-Sep-97,9,100,5
T10,1,10-Sep-97,9,68,2
T10,1,10-Sep-97,9,75,3
T10,1,10-Sep-97,10,106,1
T10,1,10-Sep-97,10,29,1
T10,1,10-Sep-97,10,68,1
T10,1,10-Sep-97,10,75,13
T10,1,10-Sep-97,11,75,9
T10,1,10-Sep-97,12,29,1
T10,1,10-Sep-97,12,54,1
T10,1,10-Sep-97,12,75,5
T10,1,10-Sep-97,13,29,1
T10,1,10-Sep-97,13,68,1
T10,1,10-Sep-97,13,75,5
T10,1,10-Sep-97,14,2,1
T10,1,10-Sep-97,14,29,2
T10,1,10-Sep-97,14,75,6
T10,1,10-Sep-97,15,2,1
T10,1,10-Sep-97,15,29,1
T10,1,10-Sep-97,15,75,7
T10,1,17-Sep-97,1,29,2
T10,1,17-Sep-97,1,68,5
T10,1,17-Sep-97,1,75,5
T10,1,17-Sep-97,2,100,1
T10,1,17-Sep-97,2,29,3
T10,1,17-Sep-97,2,68,6
T10,1,17-Sep-97,2,75,5
T10,1,17-Sep-97,3,106,1
T10,1,17-Sep-97,3,20,1
T10,1,17-Sep-97,3,68,1
T10,1,17-Sep-97,3,75,8
T10,1,17-Sep-97,4,68,5
T10,1,17-Sep-97,4,75,13
T10,1,17-Sep-97,5,106,1
T10,1,17-Sep-97,5,68,3
T10,1,17-Sep-97,5,75,2
T10,1,17-Sep-97,5,98,1
T10,1,17-Sep-97,6,29,1
T10,1,17-Sep-97,6,68,1
T10,1,17-Sep-97,6,75,3
T10,1,17-Sep-97,7,68,1
T10,1,17-Sep-97,7,75,8
T10,1,17-Sep-97,8,68,1
T10,1,17-Sep-97,8,75,2
T10,1,17-Sep-97,9,68,2
T10,1,17-Sep-97,9,75,2
T10,1,17-Sep-97,10,100,2
T10,1,17-Sep-97,10,68,3
T10,1,17-Sep-97,10,75,1
T10,1,17-Sep-97,11,29,1
T10,1,17-Sep-97,11,68,1
T10,1,17-Sep-97,11,75,10
T10,1,17-Sep-97,12,75,4
T10,1,17-Sep-97,13,68,2
T10,1,17-Sep-97,13,75,5
T10,1,17-Sep-97,14,29,1
T10,1,17-Sep-97,14,75,4
T10,1,17-Sep-97,15,100,1
T10,1,17-Sep-97,15,75,4
T10,1,23-Sep-97,1,100,1
T10,1,23-Sep-97,2,29,1
T10,1,23-Sep-97,2,68,2
T10,1,23-Sep-97,3,68,3
T10,1,23-Sep-97,3,75,1
T10,1,23-Sep-97,4,29,4
T10,1,23-Sep-97,4,68,1
T10,1,23-Sep-97,4,75,1
T10,1,23-Sep-97,5,93,1
T10,1,23-Sep-97,6,29,1
T10,1,23-Sep-97,6,68,1
T10,1,23-Sep-97,6,75,2
T10,1,23-Sep-97,7,XX,0
T10,1,23-Sep-97,8,75,3
T10,1,23-Sep-97,9,68,1
T10,1,23-Sep-97,9,75,4
T10,1,23-Sep-97,10,20,1
T10,1,23-Sep-97,10,68,1
T10,1,23-Sep-97,10,75,1
T10,1,23-Sep-97,10,98,1
T10,1,23-Sep-97,11,75,5
T10,1,23-Sep-97,12,XX,0
T10,1,23-Sep-97,13,XX,0
T10,1,23-Sep-97,14,75,1
T10,1,23-Sep-97,15,29,1
T10,1,23-Sep-97,15,75,1
T10,1,20-Apr-98,1,XX,0
T10,1,20-Apr-98,2,XX,0
T10,1,20-Apr-98,3,XX,0
T10,1,20-Apr-98,4,XX,0
T10,1,20-Apr-98,5,XX,0
T10,1,20-Apr-98,6,XX,0
T10,1,20-Apr-98,7,XX,0
T10,1,20-Apr-98,8,XX,0
T10,1,20-Apr-98,9,XX,0
T10,1,20-Apr-98,10,XX,0
T10,1,20-Apr-98,11,XX,0
T10,1,20-Apr-98,12,XX,0
T10,1,20-Apr-98,13,XX,0
T10,1,20-Apr-98,14,XX,0
T10,1,20-Apr-98,15,XX,0
T10,1,22-Apr-98,1,XX,0
T10,1,22-Apr-98,2,XX,0
T10,1,22-Apr-98,3,XX,0
T10,1,22-Apr-98,4,XX,0
T10,1,22-Apr-98,5,XX,0
T10,1,22-Apr-98,6,XX,0
T10,1,22-Apr-98,7,XX,0
T10,1,22-Apr-98,8,XX,0
T10,1,22-Apr-98,9,84,1
T10,1,22-Apr-98,10,XX,0
T10,1,22-Apr-98,11,54,1
T10,1,22-Apr-98,12,XX,0
T10,1,22-Apr-98,13,XX,0
T10,1,22-Apr-98,14,XX,0
T10,1,22-Apr-98,15,XX,0
T10,1,08-May-98,1,XX,0
T10,1,08-May-98,2,XX,0
T10,1,08-May-98,3,XX,0
T10,1,08-May-98,4,XX,0
T10,1,08-May-98,5,99,1
T10,1,08-May-98,6,XX,0
T10,1,08-May-98,7,XX,0
T10,1,08-May-98,8,XX,0
T10,1,08-May-98,9,XX,0
T10,1,08-May-98,10,84,1
T10,1,08-May-98,11,54,1
T10,1,08-May-98,12,XX,0
T10,1,08-May-98,13,XX,0
T10,1,08-May-98,14,XX,0
T10,1,08-May-98,15,XX,0
T10,1,13-May-98,1,110,5
T10,1,13-May-98,1,54,1
T10,1,13-May-98,1,68,2
T10,1,13-May-98,2,27,1
T10,1,13-May-98,2,68,1
T10,1,13-May-98,3,110,1
T10,1,13-May-98,4,20,1
T10,1,13-May-98,5,110,1
T10,1,13-May-98,5,68,1
T10,1,13-May-98,6,27,1
T10,1,13-May-98,6,46,1
T10,1,13-May-98,7,XX,0
T10,1,13-May-98,8,110,1
T10,1,13-May-98,9,XX,0
T10,1,13-May-98,10,100,1
T10,1,13-May-98,10,110,3
T10,1,13-May-98,11,XX,0
T10,1,13-May-98,12,27,1
T10,1,13-May-98,13,XX,0
T10,1,13-May-98,14,XX,0
T10,1,13-May-98,15,54,1
T10,1,13-May-98,15,84,1
T10,1,21-May-98,1,20,2
T10,1,21-May-98,1,29,1
T10,1,21-May-98,1,68,5
T10,1,21-May-98,2,20,3
T10,1,21-May-98,2,68,5
T10,1,21-May-98,3,110,1
T10,1,21-May-98,3,20,2
T10,1,21-May-98,3,68,1
T10,1,21-May-98,4,106,1
T10,1,21-May-98,4,68,1
T10,1,21-May-98,5,20,1
T10,1,21-May-98,6,106,1
T10,1,21-May-98,6,110,1
T10,1,21-May-98,7,110,1
T10,1,21-May-98,8,106,3
T10,1,21-May-98,8,110,1
T10,1,21-May-98,8,20,1
T10,1,21-May-98,8,27,1
T10,1,21-May-98,8,46,4
T10,1,21-May-98,8,68,2
T10,1,21-May-98,9,46,2
T10,1,21-May-98,9,68,2
T10,1,21-May-98,10,20,3
T10,1,21-May-98,10,23,2
T10,1,21-May-98,10,46,3
T10,1,21-May-98,11,106,1
T10,1,21-May-98,11,110,1
T10,1,21-May-98,11,27,1
T10,1,21-May-98,12,XX,0
T10,1,21-May-98,13,XX,0
T10,1,21-May-98,14,XX,0
T10,1,21-May-98,15,20,1
T10,1,21-May-98,15,23,1
T10,1,21-May-98,15,27,1
T10,1,29-May-98,1,106,8
T10,1,29-May-98,1,110,2
T10,1,29-May-98,1,29,2
T10,1,29-May-98,1,68,3
T10,1,29-May-98,2,20,1
T10,1,29-May-98,2,29,1
T10,1,29-May-98,2,68,2
T10,1,29-May-98,3,106,2
T10,1,29-May-98,3,68,1
T10,1,29-May-98,4,106,3
T10,1,29-May-98,4,20,1
T10,1,29-May-98,4,68,1
T10,1,29-May-98,5,106,1
T10,1,29-May-98,5,20,1
T10,1,29-May-98,5,54,1
T10,1,29-May-98,5,68,1
T10,1,29-May-98,6,20,2
T10,1,29-May-98,6,46,1
T10,1,29-May-98,6,68,1
T10,1,29-May-98,7,23,1
T10,1,29-May-98,8,106,9
T10,1,29-May-98,8,20,1
T10,1,29-May-98,8,46,1
T10,1,29-May-98,9,46,1
T10,1,29-May-98,10,20,1
T10,1,29-May-98,10,23,1
T10,1,29-May-98,10,36,1
T10,1,29-May-98,10,46,1
T10,1,29-May-98,10,68,3
T10,1,29-May-98,11,106,2
T10,1,29-May-98,11,46,1
T10,1,29-May-98,11,68,4
T10,1,29-May-98,12,68,1
T10,1,29-May-98,13,XX,0
T10,1,29-May-98,14,XX,0
T10,1,29-May-98,15,106,1
T10,1,05-Jun-98,1,106,1
T10,1,05-Jun-98,1,20,1
T10,1,05-Jun-98,1,68,3
T10,1,05-Jun-98,2,XX,0
T10,1,05-Jun-98,3,106,4
T10,1,05-Jun-98,4,106,2
T10,1,05-Jun-98,4,20,1
T10,1,05-Jun-98,4,29,1
T10,1,05-Jun-98,4,54,1
T10,1,05-Jun-98,5,XX,0
T10,1,05-Jun-98,6,106,2
T10,1,05-Jun-98,6,46,2
T10,1,05-Jun-98,7,XX,0
T10,1,05-Jun-98,8,106,13
T10,1,05-Jun-98,8,20,1
T10,1,05-Jun-98,8,29,3
T10,1,05-Jun-98,8,46,1
T10,1,05-Jun-98,9,106,2
T10,1,05-Jun-98,10,106,2
T10,1,05-Jun-98,10,20,1
T10,1,05-Jun-98,11,106,1
T10,1,05-Jun-98,11,27,1
T10,1,05-Jun-98,12,106,1
T10,1,05-Jun-98,12,29,1
T10,1,05-Jun-98,13,XX,0
T10,1,05-Jun-98,14,XX,0
T10,1,05-Jun-98,15,106,1
T10,1,05-Jun-98,15,29,2
T10,1,05-Jun-98,15,54,1
T10,1,16-Jun-98,1,106,8
T10,1,16-Jun-98,1,110,1
T10,1,16-Jun-98,1,29,4
T10,1,16-Jun-98,1,68,1
T10,1,16-Jun-98,2,29,1
T10,1,16-Jun-98,3,106,1
T10,1,16-Jun-98,4,XX,0
T10,1,16-Jun-98,5,106,1
T10,1,16-Jun-98,6,29,1
T10,1,16-Jun-98,7,106,2
T10,1,16-Jun-98,8,106,11
T10,1,16-Jun-98,8,20,2
T10,1,16-Jun-98,8,29,1
T10,1,16-Jun-98,9,29,2
T10,1,16-Jun-98,10,XX,0
T10,1,16-Jun-98,11,XX,0
T10,1,16-Jun-98,12,XX,0
T10,1,16-Jun-98,13,29,1
T10,1,16-Jun-98,14,XX,0
T10,1,16-Jun-98,15,106,3
T10,1,16-Jun-98,15,29,1
T10,1,19-Jun-98,1,106,6
T10,1,19-Jun-98,1,110,2
T10,1,19-Jun-98,1,20,3
T10,1,19-Jun-98,1,29,7
T10,1,19-Jun-98,2,106,1
T10,1,19-Jun-98,2,20,1
T10,1,19-Jun-98,2,29,3
T10,1,19-Jun-98,3,106,3
T10,1,19-Jun-98,3,20,1
T10,1,19-Jun-98,4,106,1
T10,1,19-Jun-98,5,106,1
T10,1,19-Jun-98,6,29,1
T10,1,19-Jun-98,7,29,1
T10,1,19-Jun-98,8,106,1
T10,1,19-Jun-98,8,20,1
T10,1,19-Jun-98,8,29,8
T10,1,19-Jun-98,8,70,1
T10,1,19-Jun-98,9,98,1
T10,1,19-Jun-98,10,23,2
T10,1,19-Jun-98,10,29,1
T10,1,19-Jun-98,10,84,1
T10,1,19-Jun-98,11,106,1
T10,1,19-Jun-98,11,36,3
T10,1,19-Jun-98,11,98,1
T10,1,19-Jun-98,12,XX,0
T10,1,19-Jun-98,13,XX,0
T10,1,19-Jun-98,14,106,1
T10,1,19-Jun-98,14,29,1
T10,1,19-Jun-98,15,106,1
T10,1,19-Jun-98,15,46,1
T10,1,25-Jun-98,1,106,2
T10,1,25-Jun-98,1,110,1
T10,1,25-Jun-98,1,12,2
T10,1,25-Jun-98,1,29,11
T10,1,25-Jun-98,2,29,3
T10,1,25-Jun-98,3,29,5
T10,1,25-Jun-98,4,20,1
T10,1,25-Jun-98,4,29,8
T10,1,25-Jun-98,5,29,1
T10,1,25-Jun-98,6,29,2
T10,1,25-Jun-98,7,12,1
T10,1,25-Jun-98,7,29,5
T10,1,25-Jun-98,8,12,4
T10,1,25-Jun-98,8,29,5
T10,1,25-Jun-98,8,78,9
T10,1,25-Jun-98,9,12,1
T10,1,25-Jun-98,9,78,2
T10,1,25-Jun-98,10,12,3
T10,1,25-Jun-98,10,29,1
T10,1,25-Jun-98,10,78,4
T10,1,25-Jun-98,11,XX,0
T10,1,25-Jun-98,12,29,3
T10,1,25-Jun-98,13,29,1
T10,1,25-Jun-98,14,XX,0
T10,1,25-Jun-98,15,XX,0
T10,1,02-Jul-98,1,106,1
T10,1,02-Jul-98,1,12,7
T10,1,02-Jul-98,1,29,11
T10,1,02-Jul-98,1,75,1
T10,1,02-Jul-98,1,78,9
T10,1,02-Jul-98,2,29,5
T10,1,02-Jul-98,3,29,5
T10,1,02-Jul-98,4,29,1
T10,1,02-Jul-98,5,XX,0
T10,1,02-Jul-98,6,29,2
T10,1,02-Jul-98,7,12,1
T10,1,02-Jul-98,7,29,5
T10,1,02-Jul-98,8,106,2
T10,1,02-Jul-98,8,12,8
T10,1,02-Jul-98,8,29,10
T10,1,02-Jul-98,8,78,40
T10,1,02-Jul-98,9,12,6
T10,1,02-Jul-98,9,29,1
T10,1,02-Jul-98,9,75,1
T10,1,02-Jul-98,9,78,14
T10,1,02-Jul-98,10,106,1
T10,1,02-Jul-98,10,12,15
T10,1,02-Jul-98,10,75,2
T10,1,02-Jul-98,10,78,21
T10,1,02-Jul-98,10,8,2
T10,1,02-Jul-98,11,78,1
T10,1,02-Jul-98,11,8,1
T10,1,02-Jul-98,12,12,2
T10,1,02-Jul-98,12,29,3
T10,1,02-Jul-98,13,29,3
T10,1,02-Jul-98,14,XX,0
T10,1,02-Jul-98,15,29,1
T10,1,02-Jul-98,15,8,1
T10,1,10-Jul-98,1,106,2
T10,1,10-Jul-98,1,12,11
T10,1,10-Jul-98,1,29,27
T10,1,10-Jul-98,1,75,5
T10,1,10-Jul-98,1,78,29
